RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Generic_scanning
Weaponization,insider_malcious
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Weaponization,BruteForce
Reconnaissance,Scanning_vulnerability
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
RDOS,RDOS
Lateral _movement,Modbus_register_reading
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Reconnaissance,Generic_scanning
RDOS,RDOS
Tampering,False_data_injection
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Exfiltration,Exfiltration
RDOS,RDOS
Tampering,False_data_injection
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Reconnaissance,Generic_scanning
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Exploitation,Reverse_shell
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Reconnaissance,Generic_scanning
Weaponization,BruteForce
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
RDOS,RDOS
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Scanning_vulnerability
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Generic_scanning
Weaponization,Dictionary
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Exfiltration,Exfiltration
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
RDOS,RDOS
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Tampering,False_data_injection
Weaponization,Dictionary
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Exfiltration,Exfiltration
Reconnaissance,Generic_scanning
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Exfiltration,Exfiltration
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Weaponization,insider_malcious
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Exploitation,Reverse_shell
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Lateral _movement,TCP Relay
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Exploitation,Reverse_shell
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Weaponization,BruteForce
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Discovering_resources
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
RDOS,RDOS
Normal,Normal
Normal,Normal
Lateral _movement,TCP Relay
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Discovering_resources
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Weaponization,Dictionary
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Lateral _movement,Modbus_register_reading
Reconnaissance,Generic_scanning
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Weaponization,BruteForce
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Exfiltration,Exfiltration
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Reconnaissance,Scanning_vulnerability
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Weaponization,insider_malcious
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Tampering,False_data_injection
RDOS,RDOS
Weaponization,BruteForce
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Scanning_vulnerability
Lateral _movement,Modbus_register_reading
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Exfiltration,Exfiltration
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Tampering,False_data_injection
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
RDOS,RDOS
Exfiltration,Exfiltration
Reconnaissance,Discovering_resources
Reconnaissance,Scanning_vulnerability
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Reconnaissance,Discovering_resources
RDOS,RDOS
RDOS,RDOS
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Scanning_vulnerability
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,fuzzing
Reconnaissance,Discovering_resources
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
Reconnaissance,Scanning_vulnerability
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Lateral _movement,Modbus_register_reading
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,fuzzing
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Reconnaissance,Scanning_vulnerability
Reconnaissance,Scanning_vulnerability
Normal,Normal
Weaponization,BruteForce
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
C&C,C&C
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,BruteForce
Reconnaissance,Discovering_resources
Lateral _movement,MQTT_cloud_broker_subscription
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Reconnaissance,Generic_scanning
Weaponization,Dictionary
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Discovering_resources
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
RDOS,RDOS
Normal,Normal
Exfiltration,Exfiltration
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Weaponization,BruteForce
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
RDOS,RDOS
Exfiltration,Exfiltration
Normal,Normal
RDOS,RDOS
Lateral _movement,Modbus_register_reading
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
C&C,C&C
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
RDOS,RDOS
Weaponization,insider_malcious
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Normal,Normal
C&C,C&C
Exfiltration,Exfiltration
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Tampering,False_data_injection
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Lateral _movement,Modbus_register_reading
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Exfiltration,Exfiltration
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Discovering_resources
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Exfiltration,Exfiltration
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
C&C,C&C
RDOS,RDOS
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,insider_malcious
RDOS,RDOS
Weaponization,BruteForce
Normal,Normal
Reconnaissance,Discovering_resources
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Weaponization,BruteForce
RDOS,RDOS
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Exfiltration,Exfiltration
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Scanning_vulnerability
Weaponization,insider_malcious
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
RDOS,RDOS
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Reconnaissance,Discovering_resources
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,insider_malcious
Lateral _movement,MQTT_cloud_broker_subscription
Weaponization,insider_malcious
Normal,Normal
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Reconnaissance,Generic_scanning
RDOS,RDOS
Reconnaissance,Generic_scanning
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Weaponization,BruteForce
Reconnaissance,Discovering_resources
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,Dictionary
Weaponization,insider_malcious
Reconnaissance,Discovering_resources
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,insider_malcious
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Generic_scanning
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
Lateral _movement,MQTT_cloud_broker_subscription
RDOS,RDOS
Weaponization,BruteForce
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Weaponization,BruteForce
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Normal,Normal
Reconnaissance,Generic_scanning
Reconnaissance,Scanning_vulnerability
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Weaponization,insider_malcious
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Weaponization,BruteForce
Lateral _movement,MQTT_cloud_broker_subscription
Reconnaissance,Discovering_resources
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Scanning_vulnerability
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Reconnaissance,Discovering_resources
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Reconnaissance,Discovering_resources
Reconnaissance,Discovering_resources
RDOS,RDOS
Normal,Normal
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
Reconnaissance,Generic_scanning
RDOS,RDOS
Reconnaissance,Generic_scanning
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Normal,Normal
Normal,Normal
Lateral _movement,Modbus_register_reading
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
RDOS,RDOS
RDOS,RDOS
Normal,Normal
Normal,Normal
RDOS,RDOS
Tampering,False_data_injection
Exfiltration,Exfiltration
Normal,Normal
Normal,Normal
Exfiltration,Exfiltration
Reconnaissance,Discovering_resources
Tampering,False_data_injection
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Reconnaissance,Scanning_vulnerability
Lateral _movement,MQTT_cloud_broker_subscription
Normal,Normal
Exfiltration,Exfiltration
Normal,Normal
Weaponization,insider_malcious
Normal,Normal
Reconnaissance,Scanning_vulnerability
Weaponization,insider_malcious
Normal,Normal
Exfiltration,Exfiltration
Reconnaissance,Generic_scanning
Reconnaissance,Generic_scanning
RDOS,RDOS
Normal,Normal
Reconnaissance,Scanning_vulnerability
RDOS,RDOS
Weaponization,BruteForce
RDOS,RDOS
Normal,Normal
Normal,Normal
Normal,Normal
